BAR,BRI,BUI,FAB,FLO,FOO,GRA,LEA,MET,MIS,PAI,SAN,STO,TER,TIL,WAT,WHE,WOO,accuracy,macro avg,weighted avg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.14705882352941177,0.07060185185185185,0.0778186274509804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.14705882352941177,0.1388888888888889,0.14705882352941177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.14705882352941177,0.06312790523316839,0.07160435024212114
3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.14705882352941177,34.0,34.0
