BAR,BRI,BUI,FAB,FLO,FOO,GRA,LEA,MET,MIS,PAI,SAN,STO,TER,TIL,WAT,WHE,WOO,accuracy,macro avg,weighted avg
0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.4,1.0,0.0,1.0,0.29411764705882354,0.29259259259259257,0.26666666666666666
0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.29411764705882354,0.3101851851851852,0.29411764705882354
0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.5714285714285715,0.6666666666666666,0.0,1.0,0.29411764705882354,0.2882275132275132,0.2654761904761905
3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.29411764705882354,34.0,34.0
