BL1,BL2,CAN,CE1,CE2,CUS,FL1,FL2,GRA,LEN,LIN,OAT,PEA,RI1,RI2,RUG,SAN,SC1,SC2,SCR,SE1,SE2,SES,ST1,ST2,ST3,STL,WAL,accuracy,macro avg,weighted avg
0.9333333333333333,0.9285714285714286,1.0,1.0,1.0,0.7931034482758621,0.96875,1.0,0.8571428571428571,0.76,0.9375,0.84375,0.90625,0.9696969696969697,0.8,0.8235294117647058,0.7647058823529411,0.9393939393939394,0.8857142857142857,0.875,1.0,0.9696969696969697,0.6818181818181818,0.9032258064516129,0.6666666666666666,0.7222222222222222,0.96875,0.8823529411764706,0.8828125,0.8850419408670874,0.8850419408670874
0.875,0.8125,0.96875,0.96875,0.9375,0.71875,0.96875,1.0,0.9375,0.59375,0.9375,0.84375,0.90625,1.0,0.625,0.875,0.8125,0.96875,0.96875,0.875,0.96875,1.0,0.9375,0.875,0.625,0.8125,0.96875,0.9375,0.8828125,0.8828125,0.8828125
0.9032258064516129,0.8666666666666666,0.9841269841269841,0.9841269841269841,0.967741935483871,0.7540983606557378,0.96875,1.0,0.8955223880597014,0.6666666666666666,0.9375,0.84375,0.90625,0.9846153846153847,0.7017543859649122,0.8484848484848485,0.787878787878788,0.9538461538461539,0.9253731343283582,0.875,0.9841269841269841,0.9846153846153847,0.7894736842105263,0.8888888888888888,0.6451612903225806,0.7647058823529411,0.96875,0.9090909090909091,0.8828125,0.8817925539630317,0.8817925539630317
32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.8828125,896.0,896.0
