BL1,BL2,CAN,CE1,CE2,CUS,FL1,FL2,GRA,LEN,LIN,OAT,PEA,RI1,RI2,RUG,SAN,SC1,SC2,SCR,SE1,SE2,SES,ST1,ST2,ST3,STL,WAL,accuracy,macro avg,weighted avg
0.1346153846153846,0.5531914893617021,0.08064516129032258,0.09210526315789473,0.9375,0.06666666666666667,0.24444444444444444,0.10526315789473684,0.1,0.2857142857142857,0.04081632653061224,0.0967741935483871,0.11764705882352941,0.0,0.1875,0.0,0.038461538461538464,0.1875,0.24,0.18181818181818182,0.13636363636363635,0.0,0.5714285714285714,0.21739130434782608,0.0,0.28,0.0,0.05,0.18638392857142858,0.17663738087384714,0.17663738087384714
0.21875,0.8125,0.15625,0.21875,0.9375,0.09375,0.34375,0.125,0.15625,0.25,0.0625,0.09375,0.0625,0.0,0.09375,0.0,0.03125,0.1875,0.375,0.125,0.09375,0.0,0.375,0.15625,0.0,0.21875,0.0,0.03125,0.18638392857142858,0.18638392857142858,0.18638392857142858
0.16666666666666669,0.6582278481012658,0.10638297872340426,0.12962962962962962,0.9375,0.07792207792207793,0.2857142857142857,0.11428571428571428,0.12195121951219513,0.26666666666666666,0.04938271604938272,0.09523809523809523,0.08163265306122448,0.0,0.125,0.0,0.034482758620689655,0.1875,0.2926829268292683,0.14814814814814814,0.1111111111111111,0.0,0.4528301886792453,0.18181818181818182,0.0,0.2456140350877193,0.0,0.038461538461538464,0.18638392857142858,0.17531605144023255,0.17531605144023255
32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.18638392857142858,896.0,896.0
