BAR,BRI,BUB,GRA,LEA,PIG,RAF,SAN,STR,WAT,WEA,WOL,WOO,accuracy,macro avg,weighted avg
0.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.631578947368421,0.5769230769230769,0.5526315789473684
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.631578947368421,0.6538461538461539,0.631578947368421
0.0,1.0,1.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.4,1.0,0.631578947368421,0.6051282051282052,0.5824561403508772
2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.631578947368421,19.0,19.0
