BAR,BRI,BUI,FAB,FLO,FOO,GRA,LEA,MET,MIS,PAI,SAN,STO,TER,TIL,WAT,WHE,WOO,accuracy,macro avg,weighted avg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.058823529411764705,0.005555555555555556,0.0058823529411764705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.05555555555555555,0.058823529411764705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.058823529411764705,0.010101010101010102,0.010695187165775402
3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.058823529411764705,34.0,34.0
