BL1,BL2,CAN,CE1,CE2,CUS,FL1,FL2,GRA,LEN,LIN,OAT,PEA,RI1,RI2,RUG,SAN,SC1,SC2,SCR,SE1,SE2,SES,ST1,ST2,ST3,STL,WAL,accuracy,macro avg,weighted avg
0.2608695652173913,0.6896551724137931,0.10344827586206896,0.07692307692307693,0.96875,0.05,0.19444444444444445,0.20689655172413793,0.06451612903225806,0.16666666666666666,0.125,0.05714285714285714,0.16666666666666666,0.058823529411764705,0.09090909090909091,0.06060606060606061,0.10810810810810811,0.2631578947368421,0.2894736842105263,0.11764705882352941,0.2222222222222222,0.02857142857142857,0.5428571428571428,0.16129032258064516,0.02631578947368421,0.1276595744680851,0.07407407407407407,0.2631578947368421,0.19977678571428573,0.19878047435297885,0.19878047435297885
0.1875,0.625,0.09375,0.0625,0.96875,0.03125,0.21875,0.1875,0.0625,0.15625,0.125,0.0625,0.15625,0.0625,0.0625,0.0625,0.125,0.3125,0.34375,0.125,0.1875,0.03125,0.59375,0.15625,0.03125,0.1875,0.0625,0.3125,0.19977678571428573,0.19977678571428573,0.19977678571428573
0.21818181818181817,0.6557377049180328,0.09836065573770493,0.06896551724137931,0.96875,0.038461538461538464,0.2058823529411765,0.19672131147540986,0.06349206349206349,0.16129032258064516,0.125,0.05970149253731344,0.16129032258064516,0.06060606060606061,0.07407407407407407,0.06153846153846154,0.11594202898550725,0.2857142857142857,0.3142857142857143,0.12121212121212122,0.20338983050847456,0.02985074626865672,0.5671641791044776,0.15873015873015875,0.02857142857142857,0.1518987341772152,0.06779661016949153,0.2857142857142857,0.19977678571428573,0.19815442213600498,0.19815442213600498
32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.19977678571428573,896.0,896.0
