BAR,BRI,BUI,FAB,FLO,FOO,GRA,LEA,MET,MIS,PAI,SAN,STO,TER,TIL,WAT,WHE,WOO,accuracy,macro avg,weighted avg
0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.5,0.0,0.0,0.29411764705882354,0.19907407407407407,0.20588235294117646
0.3333333333333333,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.29411764705882354,0.2962962962962963,0.29411764705882354
0.3333333333333333,0.4,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.8,0.5,0.6666666666666666,0.0,0.0,0.29411764705882354,0.23333333333333328,0.2372549019607843
3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.29411764705882354,34.0,34.0
