BL1,BL2,CAN,CE1,CE2,CUS,FL1,FL2,GRA,LEN,LIN,OAT,PEA,RI1,RI2,RUG,SAN,SC1,SC2,SCR,SE1,SE2,SES,ST1,ST2,ST3,STL,WAL,accuracy,macro avg,weighted avg
0.0,0.8571428571428571,0.0,0.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04833836858006042,0.0,0.23076923076923078,0.0,0.9666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26339285714285715,0.2751041829699577,0.2751041829699577
0.0,0.5625,0.0,0.75,0.9375,0.0,0.96875,0.0,0.0,0.375,0.0,0.0,0.0,1.0,0.0,0.09375,0.0,0.90625,0.84375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26339285714285715,0.26339285714285715,0.26339285714285715
0.0,0.6792452830188678,0.0,0.6666666666666665,0.967741935483871,0.0,0.9841269841269841,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.09221902017291066,0.0,0.13333333333333333,0.0,0.9354838709677419,0.9152542372881356,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26339285714285715,0.2459738504284617,0.2459738504284617
32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.26339285714285715,896.0,896.0
