BAR,BRI,BUB,GRA,LEA,PIG,RAF,SAN,STR,WAT,WEA,WOL,WOO,accuracy,macro avg,weighted avg
0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.42105263157894735,0.2948717948717948,0.2894736842105263
0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.42105263157894735,0.5,0.42105263157894735
0.0,1.0,0.5,0.8,0.6666666666666666,0.4,0.0,0.5,0.0,0.0,0.4,0.0,0.0,0.42105263157894735,0.3282051282051282,0.30175438596491233
2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.42105263157894735,19.0,19.0
